metar_press,metar_rh,metar_temp,metar_wind_dir,metar_wind_spd,gfs_press,gfs_rh,gfs_temp,gfs_wind_dir,gfs_wind_spd,time,date
1013.0,93.02,1.0,260.0,8.23,1007.65,99.1,-0.46,250.0,6.51,03:00,2011-01-01
1010.0,86.59,2.0,260.0,10.29,1004.02,100.0,0.55,234.0,5.77,06:00,2011-01-01
1010.0,86.69,3.0,280.0,8.23,1003.95,100.0,0.31,264.0,6.29,09:00,2011-01-01
1010.0,80.64,3.0,290.0,7.72,1004.14,100.0,1.02,271.0,4.27,12:00,2011-01-01
1011.0,74.97,3.0,290.0,5.66,1004.77,100.0,0.26,276.0,5.66,15:00,2011-01-01
1012.0,74.97,3.0,280.0,5.14,1005.99,99.7,0.76,263.0,2.82,18:00,2011-01-01
1013.0,80.5,2.0,280.0,4.12,1006.5,99.8,0.11,277.0,4.9,21:00,2011-01-01
1013.0,80.35,1.0,280.0,5.66,1007.21,99.3,-0.71,293.0,2.78,00:00,2011-01-02
1013.0,80.35,1.0,290.0,4.63,1007.81,98.7,-0.78,284.0,3.86,03:00,2011-01-02
1014.0,80.35,1.0,300.0,3.09,1007.77,99.6,-0.68,256.0,1.97,06:00,2011-01-02
1015.0,80.35,1.0,280.0,2.57,1009.75,99.0,-0.46,276.0,3.43,09:00,2011-01-02
1016.0,80.35,1.0,290.0,3.6,1009.83,100.0,0.35,287.0,2.71,12:00,2011-01-02
1017.0,80.2,0.0,290.0,3.09,1010.48,98.7,-0.84,292.0,3.1,15:00,2011-01-02
1017.0,92.85,-2.0,280.0,2.06,1011.18,99.7,-3.45,267.0,3.0,18:00,2011-01-02
1018.0,86.27,-1.0,280.0,2.57,1011.96,99.7,-3.56,279.0,2.9,21:00,2011-01-02
1018.0,92.85,-2.0,280.0,3.09,1012.37,99.2,-0.8,293.0,1.94,00:00,2011-01-03
1019.0,92.91,-1.0,290.0,3.6,1012.75,98.5,-1.46,286.0,3.25,03:00,2011-01-03
1019.0,86.27,-1.0,290.0,3.09,1012.85,99.2,-1.97,284.0,2.47,06:00,2011-01-03
1020.0,86.27,-1.0,310.0,3.6,1014.07,99.4,-2.82,283.0,2.48,09:00,2011-01-03
1020.0,86.16,-2.0,300.0,3.09,1014.31,98.2,-1.59,281.0,2.13,12:00,2011-01-03
1020.0,80.06,-1.0,300.0,2.06,1014.84,98.5,-2.76,275.0,2.49,15:00,2011-01-03
1020.0,86.06,-3.0,270.0,1.03,1014.14,99.2,-2.82,256.0,1.55,18:00,2011-01-03
1020.0,92.74,-4.0,250.0,3.6,1014.46,98.6,-1.73,234.0,2.56,21:00,2011-01-03
1020.0,92.85,-2.0,270.0,3.6,1013.45,99.4,-2.19,237.0,2.44,00:00,2011-01-04
1019.0,92.85,-2.0,190.0,2.06,1013.15,99.9,-1.84,235.0,2.75,03:00,2011-01-04
1018.0,92.91,-1.0,210.0,2.57,1012.21,99.9,-1.53,215.0,1.73,06:00,2011-01-04
1019.0,86.38,0.0,200.0,2.57,1012.77,99.1,-1.53,225.0,3.13,09:00,2011-01-04
1018.0,86.38,0.0,210.0,3.09,1012.41,99.6,-0.25,215.0,1.93,12:00,2011-01-04
1018.0,86.27,-1.0,190.0,3.09,1012.27,99.5,-3.07,200.0,2.7,15:00,2011-01-04
1018.0,86.16,-2.0,200.0,2.57,1011.75,100.0,-7.14,191.0,1.61,18:00,2011-01-04
1018.0,79.75,-3.0,200.0,2.57,1012.18,98.9,-7.29,199.0,3.03,21:00,2011-01-04
1018.0,85.83,-5.0,180.0,3.09,1011.65,99.1,-7.64,203.0,2.83,00:00,2011-01-05
1017.0,85.72,-6.0,180.0,3.09,1011.24,98.9,-9.35,190.0,3.15,03:00,2011-01-05
1016.0,85.61,-7.0,170.0,3.09,1010.62,98.8,-9.55,203.0,3.19,06:00,2011-01-05
1017.0,79.29,-6.0,180.0,4.12,1011.1,99.0,-9.11,183.0,3.0,09:00,2011-01-05
1015.0,68.37,-3.0,190.0,4.12,1009.23,99.3,-3.95,172.0,2.47,12:00,2011-01-05
1014.0,68.37,-3.0,180.0,5.14,1008.16,99.1,-6.97,159.0,3.51,15:00,2011-01-05
1013.0,67.92,-5.0,160.0,4.63,1007.05,98.8,-7.51,157.0,3.57,18:00,2011-01-05
1010.0,73.29,-6.0,150.0,5.14,1004.77,98.8,-8.85,155.0,4.38,21:00,2011-01-05
1008.0,79.29,-6.0,150.0,5.66,1002.04,98.8,-8.1,163.0,3.62,00:00,2011-01-06
1005.0,79.6,-4.0,140.0,4.63,999.77,98.1,-5.77,167.0,5.31,03:00,2011-01-06
1002.0,68.8,-1.0,150.0,4.63,996.13,98.5,-3.83,141.0,3.05,06:00,2011-01-06
1001.0,86.38,0.0,170.0,5.66,995.51,99.0,-2.83,178.0,5.86,09:00,2011-01-06
1001.0,86.48,1.0,190.0,4.63,995.09,99.9,0.45,186.0,4.41,12:00,2011-01-06
1001.0,93.08,2.0,180.0,3.6,995.04,100.0,0.58,197.0,3.96,15:00,2011-01-06
1000.0,93.08,2.0,150.0,4.12,994.55,100.0,0.85,154.0,3.81,18:00,2011-01-06
999.0,93.13,3.0,180.0,5.66,992.66,100.0,0.81,175.0,5.41,21:00,2011-01-06
998.0,93.19,4.0,200.0,5.14,992.61,100.0,1.58,197.0,4.25,00:00,2011-01-07
1000.0,86.99,6.0,220.0,6.69,995.05,100.0,1.93,224.0,6.5,03:00,2011-01-07
1006.0,86.79,4.0,290.0,4.63,1000.13,100.0,2.36,266.0,3.83,06:00,2011-01-07
1011.0,86.69,3.0,280.0,1.54,1005.26,100.0,1.26,270.0,2.82,09:00,2011-01-07
1012.0,75.15,4.0,260.0,1.03,1006.57,100.0,2.4,122.0,0.66,12:00,2011-01-07
1011.0,80.78,4.0,110.0,3.6,1005.49,99.9,0.39,109.0,3.08,15:00,2011-01-07
1010.0,80.78,4.0,110.0,3.6,1004.33,100.0,1.83,133.0,2.91,18:00,2011-01-07
1008.0,93.19,4.0,110.0,2.57,1002.61,100.0,2.55,154.0,3.4,21:00,2011-01-07
1008.0,93.19,4.0,140.0,1.54,1002.43,100.0,2.34,187.0,2.18,00:00,2011-01-08
1008.0,93.24,5.0,160.0,1.54,1001.87,100.0,2.49,228.0,2.93,03:00,2011-01-08
1007.0,93.24,5.0,180.0,1.54,1001.86,100.0,3.25,213.0,2.69,06:00,2011-01-08
1007.0,93.29,6.0,170.0,2.57,1002.22,100.0,4.49,198.0,4.01,09:00,2011-01-08
1007.0,87.19,8.0,180.0,3.09,1001.84,100.0,5.58,182.0,2.94,12:00,2011-01-08
1006.0,81.34,8.0,180.0,4.63,1000.93,100.0,6.11,193.0,4.52,15:00,2011-01-08
1006.0,76.01,9.0,190.0,5.66,1000.86,99.6,6.1,195.0,4.66,18:00,2011-01-08
1007.0,76.01,9.0,210.0,5.14,1001.38,98.7,4.98,205.0,4.84,21:00,2011-01-08
1007.0,76.01,9.0,200.0,4.63,1001.81,99.3,4.85,209.0,3.83,00:00,2011-01-09
1006.0,75.84,8.0,180.0,4.63,1001.56,99.9,3.99,199.0,4.09,03:00,2011-01-09
1005.0,81.34,8.0,190.0,3.6,999.26,99.7,5.97,183.0,3.34,06:00,2011-01-09
1006.0,81.34,8.0,210.0,3.6,1000.69,99.6,6.06,209.0,5.06,09:00,2011-01-09
1008.0,93.29,6.0,270.0,4.12,1002.4,100.0,6.7,301.0,1.62,12:00,2011-01-09
1011.0,86.79,4.0,250.0,3.6,1005.2,98.1,3.58,271.0,2.71,15:00,2011-01-09
1013.0,86.69,3.0,250.0,3.09,1007.58,98.3,2.29,250.0,2.82,18:00,2011-01-09
1016.0,93.02,1.0,250.0,3.09,1010.45,99.2,1.65,266.0,3.2,21:00,2011-01-09
1018.0,93.02,1.0,260.0,2.06,1012.26,99.8,1.77,272.0,2.15,00:00,2011-01-10
1020.0,80.5,2.0,270.0,3.09,1014.0,99.1,1.33,259.0,2.73,03:00,2011-01-10
1021.0,80.35,1.0,250.0,3.09,1015.28,98.7,1.1,235.0,2.09,06:00,2011-01-10
1023.0,80.5,2.0,250.0,2.06,1017.0,97.6,0.09,240.0,2.54,09:00,2011-01-10
1023.0,75.15,4.0,240.0,3.09,1017.44,100.0,3.05,233.0,1.5,12:00,2011-01-10
1023.0,74.97,3.0,220.0,2.57,1017.06,99.5,-0.5,193.0,1.91,15:00,2011-01-10
1023.0,80.35,1.0,190.0,2.57,1016.52,99.8,-1.27,164.0,1.97,18:00,2011-01-10
1022.0,86.38,0.0,130.0,2.06,1015.5,99.5,-2.04,146.0,3.03,21:00,2011-01-10
1020.0,86.27,-1.0,120.0,3.6,1014.08,99.6,-2.54,128.0,2.57,00:00,2011-01-11
1018.0,86.16,-2.0,120.0,2.57,1011.74,99.8,-3.41,122.0,2.75,03:00,2011-01-11
1015.0,92.91,-1.0,120.0,3.6,1009.2,99.0,-0.71,140.0,1.41,06:00,2011-01-11
1013.0,93.02,1.0,120.0,4.12,1007.92,97.1,0.51,147.0,2.99,09:00,2011-01-11
1011.0,93.08,2.0,130.0,3.6,1004.75,97.7,2.22,128.0,2.76,12:00,2011-01-11
1009.0,86.69,3.0,140.0,3.6,1002.64,99.6,1.74,153.0,3.48,15:00,2011-01-11
1008.0,86.69,3.0,160.0,3.09,1002.51,99.9,1.64,153.0,2.94,18:00,2011-01-11
1008.0,80.64,3.0,190.0,4.63,1002.23,98.7,0.84,192.0,4.23,21:00,2011-01-11
1007.0,86.69,3.0,210.0,4.12,1002.27,98.7,1.09,199.0,4.08,00:00,2011-01-12
1007.0,86.69,3.0,210.0,4.12,1001.57,99.2,2.39,239.0,4.78,03:00,2011-01-12
1010.0,86.79,4.0,270.0,5.66,1004.38,99.2,2.98,255.0,4.07,06:00,2011-01-12
1013.0,80.64,3.0,270.0,7.72,1007.46,95.3,2.01,261.0,4.99,09:00,2011-01-12
1014.0,70.07,5.0,260.0,7.72,1008.44,95.7,3.88,255.0,3.37,12:00,2011-01-12
1015.0,75.15,4.0,250.0,3.6,1008.48,98.9,2.07,232.0,3.93,15:00,2011-01-12
1013.0,75.15,4.0,200.0,3.6,1007.14,99.0,1.73,202.0,2.2,18:00,2011-01-12
1011.0,80.78,4.0,190.0,3.09,1004.91,98.9,1.87,185.0,3.02,21:00,2011-01-12
1008.0,93.13,3.0,190.0,2.57,1002.49,99.6,2.19,200.0,2.48,00:00,2011-01-13
1007.0,93.19,4.0,200.0,1.54,1001.36,99.7,2.21,246.0,2.55,03:00,2011-01-13
1008.0,93.19,4.0,270.0,2.06,1001.6,99.9,2.57,272.0,1.78,06:00,2011-01-13
1009.0,100.0,4.0,280.0,1.54,1003.06,98.9,3.48,294.0,1.91,09:00,2011-01-13
1009.0,93.24,5.0,300.0,1.03,1003.93,94.9,5.23,287.0,1.35,12:00,2011-01-13
1009.0,93.24,5.0,130.0,1.03,1003.16,98.7,3.91,169.0,1.12,15:00,2011-01-13
1008.0,93.24,5.0,150.0,3.6,1002.03,99.8,4.24,132.0,3.49,18:00,2011-01-13
1007.0,93.29,6.0,180.0,2.57,1000.05,99.8,5.81,219.0,3.63,21:00,2011-01-13
1007.0,93.45,9.0,270.0,5.14,1001.87,99.5,7.95,272.0,5.02,00:00,2011-01-14
1008.0,93.45,9.0,260.0,5.14,1002.81,99.1,7.94,263.0,4.15,03:00,2011-01-14
1008.0,93.5,10.0,250.0,4.63,1002.67,99.7,7.85,229.0,2.59,06:00,2011-01-14
1009.0,93.5,10.0,240.0,4.12,1003.32,99.9,8.27,236.0,3.26,09:00,2011-01-14
1009.0,93.5,10.0,240.0,4.63,1003.34,100.0,8.94,226.0,1.61,12:00,2011-01-14
1008.0,87.47,11.0,250.0,6.69,1003.02,99.0,9.78,248.0,4.91,15:00,2011-01-14
1009.0,81.74,11.0,250.0,6.17,1003.31,99.0,9.53,227.0,3.24,18:00,2011-01-14
1008.0,87.38,10.0,230.0,4.63,1002.9,98.9,9.34,239.0,4.46,21:00,2011-01-14
1008.0,87.38,10.0,250.0,5.66,1002.27,99.1,9.11,231.0,5.08,00:00,2011-01-15
1010.0,93.4,8.0,280.0,4.63,1004.26,98.0,8.05,271.0,5.89,03:00,2011-01-15
1014.0,87.19,8.0,280.0,5.66,1007.65,98.7,7.47,252.0,2.91,06:00,2011-01-15
1017.0,87.19,8.0,260.0,5.66,1011.12,94.9,7.65,261.0,5.39,09:00,2011-01-15
1019.0,70.87,9.0,280.0,4.63,1013.72,90.7,8.6,272.0,3.34,12:00,2011-01-15
1021.0,75.84,8.0,260.0,2.57,1014.76,97.5,6.49,262.0,3.47,15:00,2011-01-15
1022.0,81.34,8.0,210.0,3.6,1015.63,98.5,5.95,206.0,2.47,18:00,2011-01-15
1022.0,81.34,8.0,210.0,3.6,1015.81,98.7,6.5,212.0,3.63,21:00,2011-01-15
1022.0,93.35,7.0,210.0,2.57,1015.9,99.3,6.5,220.0,3.0,00:00,2011-01-16
1022.0,81.34,8.0,210.0,4.12,1015.91,98.6,6.12,234.0,3.7,03:00,2011-01-16
1022.0,75.84,8.0,220.0,3.6,1016.66,99.0,5.48,200.0,2.92,06:00,2011-01-16
1023.0,75.84,8.0,220.0,3.6,1017.21,96.8,5.77,221.0,3.67,09:00,2011-01-16
1023.0,70.87,9.0,240.0,5.66,1017.51,92.2,8.74,236.0,2.42,12:00,2011-01-16
1023.0,71.07,10.0,210.0,5.66,1017.96,97.6,7.09,224.0,2.93,15:00,2011-01-16
1023.0,81.34,8.0,220.0,4.12,1017.62,99.0,5.84,205.0,3.49,18:00,2011-01-16
1024.0,81.2,7.0,220.0,2.57,1017.79,98.5,5.24,225.0,3.4,21:00,2011-01-16
1023.0,86.99,6.0,170.0,2.06,1018.17,99.3,3.97,241.0,2.11,00:00,2011-01-17
1024.0,86.79,4.0,170.0,2.06,1017.89,99.1,3.24,216.0,2.95,03:00,2011-01-17
1023.0,93.13,3.0,190.0,2.06,1017.82,99.6,2.41,202.0,2.52,06:00,2011-01-17
1023.0,86.79,4.0,190.0,2.06,1017.33,96.2,3.56,210.0,2.52,09:00,2011-01-17
1023.0,75.84,8.0,160.0,1.54,1016.88,91.2,7.48,195.0,1.36,12:00,2011-01-17
1022.0,66.05,9.0,200.0,1.54,1015.92,97.3,4.43,186.0,2.07,15:00,2011-01-17
1021.0,81.06,6.0,190.0,2.57,1015.46,98.8,3.1,203.0,2.28,18:00,2011-01-17
1020.0,86.89,5.0,180.0,3.09,1014.2,99.0,2.36,197.0,2.89,21:00,2011-01-17
1020.0,93.13,3.0,220.0,2.06,1014.06,99.4,2.1,242.0,3.05,00:00,2011-01-18
1020.0,86.99,6.0,250.0,4.63,1014.23,99.0,2.51,242.0,3.87,03:00,2011-01-18
1019.0,87.09,7.0,240.0,5.14,1014.1,99.5,4.14,227.0,3.17,06:00,2011-01-18
1021.0,81.2,7.0,270.0,5.14,1014.94,99.5,5.73,255.0,3.85,09:00,2011-01-18
1022.0,75.5,6.0,310.0,3.09,1016.22,87.9,6.63,305.0,2.54,12:00,2011-01-18
1022.0,75.5,6.0,270.0,1.54,1015.97,93.1,3.84,294.0,1.67,15:00,2011-01-18
1022.0,75.32,5.0,330.0,0.51,1016.44,96.7,1.81,338.0,0.66,18:00,2011-01-18
1022.0,80.92,5.0,360.0,1.03,1016.31,92.1,2.79,352.0,1.81,21:00,2011-01-18
1023.0,93.13,3.0,290.0,2.06,1016.81,95.4,2.64,316.0,1.39,00:00,2011-01-19
1023.0,93.13,3.0,290.0,1.54,1017.14,98.5,2.44,312.0,2.48,03:00,2011-01-19
1023.0,93.08,2.0,270.0,1.54,1017.51,99.7,2.12,311.0,1.98,06:00,2011-01-19
1025.0,93.13,3.0,310.0,2.57,1018.33,94.2,2.95,304.0,3.48,09:00,2011-01-19
1024.0,86.69,3.0,290.0,1.54,1018.63,86.9,3.21,312.0,2.76,12:00,2011-01-19
1024.0,86.69,3.0,290.0,2.57,1018.31,92.8,2.87,285.0,2.17,15:00,2011-01-19
1024.0,93.08,2.0,270.0,2.06,1018.2,97.2,2.29,248.0,2.24,18:00,2011-01-19
1024.0,93.08,2.0,300.0,2.06,1017.92,98.6,2.11,281.0,2.42,21:00,2011-01-19
1024.0,93.08,2.0,300.0,1.03,1017.76,98.8,1.67,312.0,1.65,00:00,2011-01-20
1024.0,93.08,2.0,310.0,1.54,1017.75,98.6,1.53,336.0,2.74,03:00,2011-01-20
1025.0,93.02,1.0,330.0,2.06,1018.65,97.8,0.94,346.0,1.84,06:00,2011-01-20
1026.0,86.48,1.0,350.0,3.09,1020.12,92.2,1.42,0.0,2.64,09:00,2011-01-20
1027.0,74.61,1.0,20.0,3.09,1020.74,86.0,1.6,4.0,3.2,12:00,2011-01-20
1028.0,80.35,1.0,350.0,2.57,1021.59,91.6,0.96,4.0,2.69,15:00,2011-01-20
1029.0,74.61,1.0,360.0,2.57,1022.96,99.1,-1.85,332.0,2.23,18:00,2011-01-20
1030.0,80.2,0.0,340.0,3.09,1024.0,99.3,-2.58,331.0,2.54,21:00,2011-01-20
1031.0,80.06,-1.0,330.0,2.06,1025.01,99.7,-2.59,305.0,1.38,00:00,2011-01-21
1031.0,86.27,-1.0,290.0,2.06,1024.58,99.9,-2.56,296.0,2.18,03:00,2011-01-21
1031.0,74.43,0.0,300.0,4.12,1025.18,91.9,-0.85,316.0,2.73,06:00,2011-01-21
1032.0,92.91,-1.0,290.0,3.09,1025.58,84.8,-0.86,314.0,2.67,09:00,2011-01-21
1032.0,92.97,0.0,300.0,3.09,1025.73,79.7,0.15,299.0,2.99,12:00,2011-01-21
1031.0,86.38,0.0,310.0,2.06,1024.94,84.8,0.06,316.0,2.55,15:00,2011-01-21
1032.0,86.38,0.0,340.0,1.54,1026.17,92.8,-1.55,2.0,1.98,18:00,2011-01-21
1033.0,92.91,-1.0,280.0,1.54,1026.39,97.8,-3.03,341.0,1.17,21:00,2011-01-21
1032.0,92.91,-1.0,260.0,2.06,1026.5,99.7,-3.15,279.0,2.1,00:00,2011-01-22
1032.0,92.85,-2.0,280.0,3.6,1025.26,97.3,-3.63,263.0,2.06,03:00,2011-01-22
1031.0,92.8,-3.0,210.0,3.09,1025.14,97.1,-4.09,234.0,1.43,06:00,2011-01-22
1031.0,92.85,-2.0,200.0,2.06,1024.49,79.2,-2.02,230.0,3.07,09:00,2011-01-22
1030.0,74.61,1.0,250.0,4.12,1024.18,63.6,1.23,243.0,2.63,12:00,2011-01-22
1029.0,74.61,1.0,260.0,3.09,1022.27,76.8,-0.95,249.0,2.44,15:00,2011-01-22
1028.0,74.61,1.0,270.0,2.06,1022.41,81.6,-0.71,264.0,2.13,18:00,2011-01-22
1027.0,92.97,0.0,270.0,2.06,1020.25,87.9,-0.96,259.0,2.54,21:00,2011-01-22
1026.0,93.02,1.0,290.0,2.06,1019.46,98.0,-0.05,283.0,2.03,00:00,2011-01-23
1024.0,92.97,0.0,300.0,3.09,1017.45,99.5,-1.03,282.0,2.81,03:00,2011-01-23
1023.0,92.97,0.0,290.0,3.09,1016.77,95.8,-0.67,287.0,3.27,06:00,2011-01-23
1023.0,92.97,0.0,310.0,3.09,1017.18,90.6,-0.5,301.0,3.05,09:00,2011-01-23
1023.0,86.48,1.0,330.0,2.06,1016.63,83.6,0.72,338.0,2.32,12:00,2011-01-23
1022.0,86.48,1.0,350.0,2.06,1016.63,87.4,-0.03,342.0,2.14,15:00,2011-01-23
1023.0,86.48,1.0,350.0,2.06,1017.05,96.7,-0.98,322.0,1.27,18:00,2011-01-23
1022.0,92.97,0.0,310.0,1.03,1016.92,97.0,-0.99,304.0,1.32,21:00,2011-01-23
1022.0,92.97,0.0,330.0,1.03,1016.19,98.6,-0.63,1.0,1.07,00:00,2011-01-24
1022.0,92.97,0.0,330.0,1.03,1015.41,96.9,-0.66,86.0,1.5,03:00,2011-01-24
1022.0,92.97,0.0,160.0,1.54,1015.93,99.0,-1.75,147.0,1.27,06:00,2011-01-24
1022.0,92.97,0.0,210.0,2.57,1016.25,92.3,-0.05,186.0,2.33,09:00,2011-01-24
1020.0,93.02,1.0,240.0,3.09,1014.37,86.9,1.29,235.0,2.77,12:00,2011-01-24
1019.0,93.02,1.0,260.0,4.63,1013.32,96.4,0.4,241.0,3.05,15:00,2011-01-24
1017.0,100.0,1.0,270.0,3.09,1011.45,99.4,0.35,233.0,2.04,18:00,2011-01-24
1015.0,100.0,2.0,270.0,5.66,1009.96,99.6,0.65,252.0,3.61,21:00,2011-01-24
1013.0,93.13,3.0,250.0,6.17,1007.64,99.7,1.04,239.0,3.04,00:00,2011-01-25
1010.0,93.13,3.0,250.0,6.69,1005.1,98.7,0.75,236.0,4.85,03:00,2011-01-25
1007.0,93.13,3.0,240.0,6.69,1001.91,99.7,1.25,218.0,3.45,06:00,2011-01-25
1005.0,86.69,3.0,220.0,6.17,999.35,97.5,1.03,213.0,5.21,09:00,2011-01-25
1002.0,86.79,4.0,230.0,5.14,996.79,99.1,2.5,215.0,2.55,12:00,2011-01-25
1001.0,86.69,3.0,280.0,4.63,996.03,99.9,1.75,270.0,3.28,15:00,2011-01-25
1002.0,93.02,1.0,270.0,2.57,996.39,99.8,-0.07,282.0,2.08,18:00,2011-01-25
1002.0,93.02,1.0,280.0,1.54,997.05,99.8,0.3,260.0,2.11,21:00,2011-01-25
1003.0,100.0,1.0,250.0,2.06,997.16,100.0,0.67,290.0,1.19,00:00,2011-01-26
1004.0,93.02,1.0,290.0,2.57,997.59,99.8,0.85,274.0,2.23,03:00,2011-01-26
1005.0,100.0,0.0,280.0,2.06,998.69,99.1,0.25,295.0,2.86,06:00,2011-01-26
1006.0,100.0,1.0,300.0,2.06,1000.14,97.0,0.9,305.0,1.79,09:00,2011-01-26
1008.0,93.02,1.0,360.0,1.54,1001.64,94.5,1.75,8.0,1.93,12:00,2011-01-26
1010.0,86.48,1.0,20.0,3.6,1003.52,98.5,1.27,39.0,3.29,15:00,2011-01-26
1012.0,92.97,0.0,10.0,2.57,1006.07,97.9,-0.22,7.0,3.25,18:00,2011-01-26
1015.0,80.06,-1.0,360.0,2.57,1008.66,97.1,-2.7,15.0,2.92,21:00,2011-01-26
1016.0,86.16,-2.0,330.0,1.54,1010.1,99.7,-3.42,353.0,2.47,00:00,2011-01-27
1017.0,86.27,-1.0,350.0,2.06,1011.07,97.2,-3.12,9.0,2.48,03:00,2011-01-27
1018.0,86.27,-1.0,10.0,2.57,1012.19,99.8,-3.08,355.0,2.57,06:00,2011-01-27
1021.0,86.27,-1.0,10.0,3.09,1014.29,76.1,-0.84,35.0,3.91,09:00,2011-01-27
1022.0,74.43,0.0,350.0,2.06,1015.3,60.3,0.23,14.0,3.17,12:00,2011-01-27
1022.0,63.97,0.0,10.0,2.57,1016.34,63.3,-0.49,37.0,3.26,15:00,2011-01-27
1024.0,68.8,-1.0,40.0,2.06,1017.91,76.5,-2.26,37.0,1.54,18:00,2011-01-27
1026.0,68.59,-2.0,20.0,2.06,1019.13,80.6,-3.56,54.0,2.5,21:00,2011-01-27
1027.0,85.83,-5.0,350.0,1.03,1020.52,88.3,-4.42,49.0,2.54,00:00,2011-01-28
1027.0,85.83,-5.0,340.0,0.51,1020.95,96.1,-6.25,74.0,2.37,03:00,2011-01-28
1028.0,79.6,-4.0,60.0,1.54,1021.77,97.4,-6.45,70.0,2.0,06:00,2011-01-28
1029.0,86.06,-3.0,40.0,1.54,1022.49,91.4,-3.45,96.0,2.31,09:00,2011-01-28
1028.0,80.2,0.0,60.0,3.09,1022.16,87.1,0.42,103.0,1.5,12:00,2011-01-28
1028.0,74.61,1.0,80.0,2.06,1021.41,97.2,-1.56,90.0,2.4,15:00,2011-01-28
1028.0,80.06,-1.0,50.0,2.06,1021.78,99.4,-4.19,99.0,2.17,18:00,2011-01-28
1027.0,86.16,-2.0,80.0,2.06,1020.61,99.1,-5.1,121.0,2.4,21:00,2011-01-28
1026.0,86.06,-3.0,100.0,2.06,1020.64,99.9,-4.97,129.0,2.76,00:00,2011-01-29
1025.0,92.74,-4.0,90.0,2.06,1019.3,99.0,-4.94,133.0,2.03,03:00,2011-01-29
1024.0,85.95,-4.0,60.0,1.54,1018.2,98.5,-5.19,141.0,2.31,06:00,2011-01-29
1024.0,86.16,-2.0,120.0,3.09,1017.8,84.1,-3.03,130.0,1.67,09:00,2011-01-29
1022.0,64.21,1.0,140.0,2.57,1016.57,70.3,0.79,145.0,2.27,12:00,2011-01-29
1021.0,64.44,2.0,160.0,1.54,1015.03,90.1,-2.65,146.0,1.13,15:00,2011-01-29
1021.0,79.75,-3.0,300.0,0.51,1014.79,94.5,-4.83,159.0,1.07,18:00,2011-01-29
1021.0,85.83,-5.0,350.0,1.03,1014.61,94.8,-5.56,271.0,0.49,21:00,2011-01-29
1021.0,92.49,-8.0,360.0,0.51,1015.01,95.1,-6.21,288.0,0.81,00:00,2011-01-30
1020.0,92.56,-7.0,0.0,0.0,1014.85,94.4,-6.45,287.0,1.08,03:00,2011-01-30
1021.0,92.68,-5.0,250.0,0.51,1015.64,95.9,-6.95,354.0,1.07,06:00,2011-01-30
1022.0,92.8,-3.0,280.0,0.51,1016.87,85.2,-3.35,54.0,1.76,09:00,2011-01-30
1023.0,92.91,-1.0,250.0,1.03,1016.73,73.9,0.05,110.0,0.26,12:00,2011-01-30
1022.0,86.38,0.0,40.0,1.03,1016.99,88.7,-2.25,71.0,1.84,15:00,2011-01-30
1024.0,74.43,0.0,40.0,2.06,1017.45,97.9,-4.23,75.0,1.52,18:00,2011-01-30
1024.0,86.06,-3.0,330.0,0.51,1018.45,98.0,-4.29,111.0,2.26,21:00,2011-01-30
1025.0,92.68,-5.0,330.0,0.51,1018.79,98.7,-5.51,138.0,1.32,00:00,2011-01-31
1024.0,92.62,-6.0,10.0,0.51,1018.41,98.5,-5.55,136.0,1.96,03:00,2011-01-31
1024.0,92.56,-7.0,280.0,0.51,1018.06,99.3,-6.75,152.0,1.13,06:00,2011-01-31
1025.0,92.68,-5.0,140.0,2.06,1018.96,84.1,-3.99,168.0,1.16,09:00,2011-01-31
1026.0,92.68,-5.0,360.0,1.54,1019.15,66.3,-2.31,204.0,0.54,12:00,2011-01-31
1025.0,85.83,-5.0,260.0,1.54,1018.58,75.5,-3.59,255.0,1.09,15:00,2011-01-31
1026.0,92.62,-6.0,270.0,2.06,1019.48,80.5,-6.38,240.0,1.75,18:00,2011-01-31
1026.0,92.68,-5.0,230.0,1.54,1019.34,83.0,-7.17,259.0,1.54,21:00,2011-01-31
1026.0,92.74,-4.0,250.0,3.6,1020.07,95.3,-8.5,253.0,1.47,00:00,2011-02-01
1026.0,92.68,-5.0,260.0,2.57,1019.77,97.5,-8.95,244.0,2.37,03:00,2011-02-01
1025.0,92.68,-5.0,270.0,3.6,1019.26,99.7,-9.62,224.0,1.39,06:00,2011-02-01
1025.0,85.83,-5.0,240.0,3.09,1018.66,89.3,-6.5,218.0,2.8,09:00,2011-02-01
1024.0,85.95,-4.0,210.0,3.6,1018.31,81.1,-2.64,217.0,1.96,12:00,2011-02-01
1023.0,85.95,-4.0,240.0,4.12,1016.63,89.7,-4.88,233.0,2.84,15:00,2011-02-01
1023.0,85.95,-4.0,260.0,3.09,1016.66,99.7,-8.37,234.0,1.33,18:00,2011-02-01
1023.0,85.95,-4.0,260.0,3.6,1016.84,98.9,-7.2,253.0,3.16,21:00,2011-02-01
1024.0,86.06,-3.0,250.0,4.63,1017.6,98.3,-6.2,266.0,2.92,00:00,2011-02-02
1024.0,92.85,-2.0,260.0,4.63,1017.62,95.5,-4.67,246.0,3.68,03:00,2011-02-02
1025.0,100.0,-1.0,260.0,4.12,1018.85,99.4,-2.33,232.0,2.41,06:00,2011-02-02
1026.0,100.0,0.0,270.0,5.66,1020.05,96.1,-0.15,259.0,3.67,09:00,2011-02-02
