metar_press,metar_rh,metar_temp,metar_wind_dir,metar_wind_spd,gfs_press,gfs_rh,gfs_temp,gfs_wind_dir,gfs_wind_spd,time,date
1021.0,92.97,0.0,0.0,0.0,1001.7,95.9,-1.7,180.0,1.33,03:00,2011-01-01
1021.0,92.97,0.0,0.0,0.0,1001.5,95.1,-1.75,198.0,1.1,06:00,2011-01-01
1021.0,92.97,0.0,0.0,0.0,1000.83,84.6,0.37,168.0,1.21,09:00,2011-01-01
1021.0,92.97,0.0,0.0,0.0,999.3,77.4,2.47,199.0,2.15,12:00,2011-01-01
1017.0,70.27,6.0,230.0,2.06,997.13,90.6,0.04,170.0,1.83,15:00,2011-01-01
1016.0,86.59,2.0,0.0,0.0,996.75,93.8,-1.79,184.0,1.15,18:00,2011-01-01
1015.0,100.0,-2.0,0.0,0.0,996.07,93.0,-1.8,357.0,0.22,21:00,2011-01-01
1014.0,92.8,-3.0,0.0,0.0,995.42,92.5,-1.75,24.0,0.43,00:00,2011-01-02
1013.0,100.0,-4.0,0.0,0.0,994.88,92.9,-2.1,118.0,0.34,03:00,2011-01-02
1012.0,92.68,-5.0,0.0,0.0,993.91,92.9,-2.46,88.0,0.42,06:00,2011-01-02
1013.0,92.8,-3.0,0.0,0.0,994.84,83.2,0.31,99.0,0.91,09:00,2011-01-02
1013.0,92.8,-3.0,0.0,0.0,995.07,70.7,2.36,121.0,2.02,12:00,2011-01-02
1013.0,86.69,3.0,0.0,0.0,994.42,85.5,0.69,166.0,1.84,15:00,2011-01-02
1014.0,86.69,3.0,0.0,0.0,995.78,92.1,-0.69,10.0,1.73,18:00,2011-01-02
1016.0,93.02,1.0,10.0,2.06,997.49,84.6,-0.72,8.0,2.51,21:00,2011-01-02
1016.0,93.02,1.0,10.0,2.06,998.72,74.8,-0.67,337.0,3.15,00:00,2011-01-03
1017.0,92.85,-2.0,0.0,0.0,998.76,70.4,-1.24,356.0,2.08,03:00,2011-01-03
1017.0,92.85,-2.0,0.0,0.0,998.88,73.6,-1.51,353.0,1.24,06:00,2011-01-03
1017.0,92.85,-2.0,0.0,0.0,1000.49,61.3,0.79,24.0,2.33,09:00,2011-01-03
1017.0,92.85,-2.0,0.0,0.0,1001.49,67.5,3.11,100.0,1.83,12:00,2011-01-03
1017.0,92.85,-2.0,0.0,0.0,1001.19,95.9,0.98,92.0,1.24,15:00,2011-01-03
1017.0,92.85,-2.0,0.0,0.0,1001.38,99.6,0.54,75.0,1.47,18:00,2011-01-03
1021.0,80.35,1.0,0.0,0.0,1001.85,99.3,0.49,104.0,1.1,21:00,2011-01-03
1021.0,80.35,1.0,0.0,0.0,1002.86,99.0,-0.14,358.0,0.62,00:00,2011-01-04
1021.0,80.35,1.0,0.0,0.0,1001.34,98.0,-0.22,77.0,1.23,03:00,2011-01-04
1020.0,86.27,-1.0,0.0,0.0,1000.73,97.8,-0.88,96.0,0.64,06:00,2011-01-04
1020.0,74.43,0.0,0.0,0.0,1000.57,85.9,0.7,69.0,1.56,09:00,2011-01-04
1020.0,64.44,2.0,0.0,0.0,1000.12,72.9,1.85,139.0,1.41,12:00,2011-01-04
1020.0,64.44,2.0,0.0,0.0,999.07,87.3,-0.07,85.0,1.41,15:00,2011-01-04
1019.0,69.23,1.0,0.0,0.0,999.83,95.5,-2.51,354.0,0.31,18:00,2011-01-04
1019.0,74.43,0.0,0.0,0.0,999.91,94.7,-2.5,82.0,0.86,21:00,2011-01-04
1019.0,80.2,0.0,0.0,0.0,1000.25,94.0,-2.5,4.0,0.87,00:00,2011-01-05
1019.0,86.27,-1.0,0.0,0.0,999.91,88.0,-2.45,71.0,1.62,03:00,2011-01-05
1018.0,86.27,-1.0,0.0,0.0,1000.12,93.5,-2.65,88.0,0.41,06:00,2011-01-05
1019.0,86.27,-1.0,0.0,0.0,1000.08,77.2,-0.39,75.0,0.83,09:00,2011-01-05
1020.0,80.2,0.0,0.0,0.0,1000.29,65.2,1.05,133.0,1.27,12:00,2011-01-05
1020.0,80.2,0.0,0.0,0.0,999.06,76.8,-0.48,110.0,1.0,15:00,2011-01-05
1019.0,86.16,-2.0,0.0,0.0,1000.75,84.4,-2.52,153.0,0.71,18:00,2011-01-05
1020.0,80.2,0.0,0.0,0.0,1000.23,84.1,-2.56,54.0,0.5,21:00,2011-01-05
1020.0,92.85,-2.0,0.0,0.0,1001.97,81.4,-2.27,298.0,1.36,00:00,2011-01-06
1020.0,92.85,-2.0,0.0,0.0,1001.01,78.0,-2.36,341.0,1.15,03:00,2011-01-06
1019.0,86.27,-1.0,340.0,2.06,1000.85,73.5,-2.38,291.0,1.9,06:00,2011-01-06
1020.0,80.2,0.0,0.0,0.0,1000.91,59.9,-0.52,331.0,0.81,09:00,2011-01-06
1021.0,74.61,1.0,0.0,0.0,1001.32,49.5,2.05,223.0,2.11,12:00,2011-01-06
1021.0,74.61,1.0,0.0,0.0,999.7,63.0,0.16,199.0,0.52,15:00,2011-01-06
1021.0,74.61,1.0,0.0,0.0,1000.85,65.1,-0.89,239.0,2.4,18:00,2011-01-06
1021.0,74.61,1.0,0.0,0.0,1000.71,67.5,-1.45,254.0,0.36,21:00,2011-01-06
1021.0,92.97,0.0,0.0,0.0,1002.12,70.1,-1.44,262.0,1.72,00:00,2011-01-07
1022.0,92.97,0.0,0.0,0.0,1002.17,70.4,-1.89,266.0,1.67,03:00,2011-01-07
1022.0,92.97,0.0,0.0,0.0,1002.74,74.4,-1.78,256.0,1.54,06:00,2011-01-07
1022.0,92.97,0.0,0.0,0.0,1003.8,71.0,0.25,357.0,0.25,09:00,2011-01-07
1022.0,92.97,0.0,0.0,0.0,1004.38,76.7,1.53,250.0,1.53,12:00,2011-01-07
1023.0,100.0,1.0,0.0,0.0,1003.33,87.0,0.5,138.0,0.54,15:00,2011-01-07
1024.0,100.0,1.0,0.0,0.0,1004.2,85.8,0.71,250.0,1.41,18:00,2011-01-07
1024.0,100.0,1.0,0.0,0.0,1002.82,91.5,0.64,43.0,0.86,21:00,2011-01-07
1024.0,100.0,1.0,0.0,0.0,1004.25,91.5,1.24,252.0,1.53,00:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1002.39,94.3,0.76,352.0,0.84,03:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1001.66,94.3,0.65,321.0,1.26,06:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1002.18,94.5,1.15,63.0,0.2,09:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1002.03,85.5,3.35,274.0,0.67,12:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1001.79,95.2,1.43,45.0,0.34,15:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1002.07,93.2,1.04,323.0,1.19,18:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1001.79,93.1,1.83,342.0,1.21,21:00,2011-01-08
1024.0,100.0,1.0,0.0,0.0,1002.64,95.7,1.91,316.0,1.36,00:00,2011-01-09
1022.0,100.0,3.0,0.0,0.0,1001.96,94.1,1.9,6.0,1.5,03:00,2011-01-09
1022.0,100.0,3.0,0.0,0.0,1001.68,95.2,1.29,3.0,0.29,06:00,2011-01-09
1022.0,100.0,4.0,0.0,0.0,1001.99,92.8,2.71,7.0,1.99,09:00,2011-01-09
1022.0,100.0,4.0,0.0,0.0,1001.99,94.3,2.7,290.0,0.75,12:00,2011-01-09
1021.0,93.24,5.0,0.0,0.0,1000.73,94.5,2.58,5.0,2.61,15:00,2011-01-09
1021.0,100.0,4.0,0.0,0.0,1000.67,94.9,2.45,347.0,1.83,18:00,2011-01-09
1021.0,100.0,4.0,0.0,0.0,1000.57,94.2,2.81,22.0,2.27,21:00,2011-01-09
1021.0,100.0,4.0,0.0,0.0,1000.08,97.6,2.54,8.0,0.85,00:00,2011-01-10
1021.0,100.0,4.0,140.0,2.06,999.6,96.0,3.19,25.0,2.08,03:00,2011-01-10
1020.0,100.0,4.0,0.0,0.0,999.83,98.2,2.64,57.0,0.5,06:00,2011-01-10
1020.0,93.24,5.0,0.0,0.0,1000.0,96.3,3.99,52.0,1.58,09:00,2011-01-10
1020.0,100.0,5.0,0.0,0.0,999.48,94.3,5.94,208.0,1.0,12:00,2011-01-10
1020.0,100.0,5.0,0.0,0.0,997.95,98.2,4.69,78.0,0.88,15:00,2011-01-10
1020.0,100.0,5.0,0.0,0.0,997.91,98.9,2.72,229.0,0.79,18:00,2011-01-10
1019.0,100.0,5.0,0.0,0.0,997.25,97.3,2.8,335.0,1.5,21:00,2011-01-10
1018.0,100.0,5.0,0.0,0.0,997.71,97.2,1.77,326.0,0.45,00:00,2011-01-11
1016.0,100.0,5.0,360.0,2.06,995.84,95.9,2.4,293.0,1.14,03:00,2011-01-11
1016.0,100.0,5.0,360.0,2.06,995.41,96.1,1.34,229.0,1.8,06:00,2011-01-11
1016.0,100.0,5.0,0.0,0.0,995.08,92.7,4.28,250.0,0.77,09:00,2011-01-11
1016.0,100.0,6.0,0.0,0.0,993.42,85.5,6.87,193.0,2.22,12:00,2011-01-11
1016.0,100.0,6.0,0.0,0.0,992.01,97.9,5.08,146.0,0.55,15:00,2011-01-11
1012.0,87.09,7.0,0.0,0.0,992.67,97.9,3.1,140.0,0.28,18:00,2011-01-11
1013.0,100.0,4.0,0.0,0.0,991.91,95.5,2.88,226.0,1.25,21:00,2011-01-11
1013.0,100.0,4.0,0.0,0.0,994.36,93.2,1.74,258.0,1.8,00:00,2011-01-12
1013.0,100.0,4.0,0.0,0.0,994.95,91.0,1.3,310.0,1.93,03:00,2011-01-12
1016.0,100.0,1.0,360.0,2.06,996.98,90.7,0.76,339.0,1.2,06:00,2011-01-12
1019.0,100.0,1.0,0.0,0.0,999.43,77.6,4.41,357.0,1.41,09:00,2011-01-12
1019.0,100.0,1.0,0.0,0.0,999.48,72.7,7.77,182.0,1.88,12:00,2011-01-12
1019.0,100.0,1.0,0.0,0.0,999.44,83.6,5.9,129.0,1.41,15:00,2011-01-12
1021.0,100.0,4.0,0.0,0.0,1000.3,90.7,2.38,186.0,1.5,18:00,2011-01-12
1021.0,100.0,3.0,0.0,0.0,1000.93,90.1,1.97,65.0,1.58,21:00,2011-01-12
1021.0,100.0,0.0,0.0,0.0,1001.06,91.1,0.92,244.0,0.33,00:00,2011-01-13
1020.0,100.0,-1.0,0.0,0.0,999.31,90.9,1.04,231.0,0.26,03:00,2011-01-13
1019.0,100.0,-3.0,0.0,0.0,998.99,90.1,0.72,201.0,0.79,06:00,2011-01-13
1019.0,100.0,-1.0,0.0,0.0,999.01,78.0,4.75,165.0,1.02,09:00,2011-01-13
1019.0,100.0,-1.0,0.0,0.0,997.0,74.5,8.78,206.0,1.86,12:00,2011-01-13
1017.0,81.34,8.0,250.0,3.09,996.44,91.9,6.59,192.0,0.4,15:00,2011-01-13
1017.0,75.84,8.0,0.0,0.0,996.04,93.9,3.22,265.0,0.83,18:00,2011-01-13
1017.0,75.84,8.0,0.0,0.0,997.18,92.0,2.92,345.0,1.31,21:00,2011-01-13
1018.0,100.0,1.0,0.0,0.0,998.68,90.7,1.93,291.0,1.73,00:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,998.27,91.8,1.5,303.0,0.97,03:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,998.99,92.0,0.55,237.0,0.62,06:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,1000.76,83.9,4.85,140.0,0.14,09:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,1000.39,78.2,5.57,201.0,1.05,12:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,999.96,88.5,6.3,144.0,2.24,15:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,1000.38,97.7,2.92,195.0,2.56,18:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,1001.01,94.8,3.25,97.0,1.36,21:00,2011-01-14
1019.0,100.0,2.0,0.0,0.0,999.99,98.4,2.38,217.0,2.1,00:00,2011-01-15
1020.0,86.69,3.0,360.0,3.6,1000.14,93.4,1.83,17.0,0.61,03:00,2011-01-15
1020.0,86.69,3.0,350.0,2.06,1001.36,92.4,1.0,250.0,1.49,06:00,2011-01-15
1021.0,93.08,2.0,330.0,3.09,1003.68,80.7,5.06,283.0,1.31,09:00,2011-01-15
1021.0,93.08,2.0,330.0,3.09,1004.07,68.7,9.0,183.0,2.76,12:00,2011-01-15
1021.0,93.08,2.0,330.0,3.09,1004.83,83.8,7.54,145.0,1.26,15:00,2011-01-15
1021.0,93.08,2.0,330.0,3.09,1006.12,92.4,3.33,228.0,0.72,18:00,2011-01-15
1021.0,93.08,2.0,330.0,3.09,1007.17,90.9,3.0,17.0,1.71,21:00,2011-01-15
1021.0,93.08,2.0,330.0,3.09,1009.03,89.8,1.33,334.0,1.39,00:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1008.16,91.3,0.83,25.0,0.32,03:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1009.31,89.8,0.53,266.0,0.75,06:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1009.55,72.4,4.99,120.0,0.74,09:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1009.99,68.8,6.52,254.0,0.22,12:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1008.96,80.9,6.1,149.0,1.06,15:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1009.32,87.3,1.23,199.0,0.42,18:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1009.45,79.0,1.51,24.0,1.21,21:00,2011-01-16
1021.0,93.08,2.0,330.0,3.09,1009.39,73.9,0.89,190.0,1.26,00:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1008.98,77.5,0.88,13.0,0.42,03:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1008.07,67.7,0.13,214.0,0.37,06:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1008.08,58.2,4.72,15.0,0.76,09:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1007.33,58.7,4.81,194.0,1.4,12:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1006.15,75.5,4.63,115.0,0.87,15:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1005.75,85.3,1.32,227.0,1.86,18:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1005.63,89.0,0.94,354.0,0.92,21:00,2011-01-17
1021.0,93.08,2.0,330.0,3.09,1005.88,89.8,0.8,234.0,1.4,00:00,2011-01-18
1021.0,93.08,2.0,330.0,3.09,1005.35,91.7,0.77,354.0,1.04,03:00,2011-01-18
1021.0,93.08,2.0,330.0,3.09,1004.83,93.1,-0.08,228.0,0.36,06:00,2011-01-18
1021.0,93.08,2.0,330.0,3.09,1005.63,80.2,4.19,80.0,1.08,09:00,2011-01-18
1021.0,93.08,2.0,330.0,3.09,1004.97,77.0,5.22,176.0,1.03,12:00,2011-01-18
1023.0,93.13,3.0,240.0,2.06,1002.97,90.0,5.03,119.0,1.47,15:00,2011-01-18
1023.0,100.0,0.0,0.0,0.0,1003.73,93.3,0.93,237.0,1.28,18:00,2011-01-18
1023.0,100.0,0.0,0.0,0.0,1003.08,91.4,1.0,52.0,1.19,21:00,2011-01-18
1023.0,100.0,-2.0,0.0,0.0,1003.02,92.0,0.53,257.0,0.47,00:00,2011-01-19
1023.0,100.0,-2.0,0.0,0.0,1002.25,90.9,1.21,54.0,1.33,03:00,2011-01-19
1021.0,100.0,-3.0,0.0,0.0,1000.72,92.1,0.38,26.0,0.5,06:00,2011-01-19
1021.0,100.0,-3.0,0.0,0.0,1001.33,81.8,4.02,28.0,2.13,09:00,2011-01-19
1021.0,100.0,1.0,0.0,0.0,1000.51,73.8,6.36,129.0,1.95,12:00,2011-01-19
1021.0,100.0,1.0,0.0,0.0,998.86,82.9,5.5,46.0,1.88,15:00,2011-01-19
1021.0,100.0,1.0,0.0,0.0,998.9,91.9,0.32,331.0,0.69,18:00,2011-01-19
1021.0,100.0,1.0,0.0,0.0,999.63,82.6,0.44,1.0,4.55,21:00,2011-01-19
1019.0,100.0,0.0,130.0,2.06,1000.28,83.7,-0.18,12.0,2.24,00:00,2011-01-20
1019.0,100.0,0.0,130.0,2.06,1000.69,74.5,-0.29,346.0,3.54,03:00,2011-01-20
1019.0,100.0,0.0,350.0,2.57,1000.56,80.3,-1.44,14.0,1.24,06:00,2011-01-20
1019.0,100.0,0.0,350.0,2.57,1000.95,58.5,2.02,8.0,2.6,09:00,2011-01-20
1019.0,100.0,0.0,350.0,2.57,1000.43,52.2,4.83,85.0,2.26,12:00,2011-01-20
1019.0,100.0,0.0,350.0,2.57,998.89,66.9,3.33,24.0,1.32,15:00,2011-01-20
1019.0,100.0,0.0,350.0,2.57,998.92,70.5,0.12,345.0,2.09,18:00,2011-01-20
1019.0,100.0,0.0,350.0,2.57,999.45,70.7,-0.77,1.0,4.2,21:00,2011-01-20
1020.0,100.0,-3.0,0.0,0.0,1000.37,69.3,-0.15,357.0,2.23,00:00,2011-01-21
1019.0,86.06,-3.0,360.0,2.06,1000.25,63.8,-0.59,324.0,2.94,03:00,2011-01-21
1020.0,85.72,-6.0,0.0,0.0,999.57,64.3,-0.78,20.0,1.81,06:00,2011-01-21
1021.0,79.44,-5.0,0.0,0.0,1001.63,55.2,1.86,27.0,3.04,09:00,2011-01-21
1021.0,56.2,5.0,190.0,2.57,1001.3,43.8,5.57,105.0,1.8,12:00,2011-01-21
1020.0,56.2,5.0,220.0,3.6,1001.22,57.2,3.01,85.0,1.33,15:00,2011-01-21
1020.0,52.15,5.0,230.0,2.57,1001.3,69.8,-1.21,161.0,0.97,18:00,2011-01-21
1021.0,80.06,-1.0,0.0,0.0,1002.64,65.8,-1.24,9.0,2.62,21:00,2011-01-21
1021.0,92.85,-2.0,0.0,0.0,1002.61,68.8,-0.79,34.0,3.53,00:00,2011-01-22
1021.0,92.74,-4.0,0.0,0.0,1001.76,66.9,-1.82,343.0,1.81,03:00,2011-01-22
1020.0,92.68,-5.0,0.0,0.0,1000.43,68.0,-1.69,21.0,1.53,06:00,2011-01-22
1020.0,92.68,-5.0,0.0,0.0,1001.72,56.0,0.99,30.0,1.66,09:00,2011-01-22
1020.0,92.68,-5.0,0.0,0.0,1000.64,49.1,4.18,111.0,3.0,12:00,2011-01-22
1018.0,55.93,4.0,240.0,2.57,998.84,64.2,1.8,170.0,0.64,15:00,2011-01-22
1017.0,64.44,2.0,240.0,2.06,997.99,73.8,-1.25,200.0,1.94,18:00,2011-01-22
1017.0,85.95,-4.0,0.0,0.0,998.39,70.9,-2.0,319.0,1.03,21:00,2011-01-22
1018.0,92.68,-5.0,0.0,0.0,999.11,71.6,-1.86,52.0,1.57,00:00,2011-01-23
1018.0,92.62,-6.0,0.0,0.0,998.45,72.5,-2.41,52.0,0.51,03:00,2011-01-23
1017.0,100.0,-8.0,0.0,0.0,998.84,76.1,-2.96,63.0,0.77,06:00,2011-01-23
1018.0,92.49,-8.0,0.0,0.0,999.77,62.1,0.24,85.0,1.21,09:00,2011-01-23
1018.0,92.49,-8.0,0.0,0.0,999.07,54.8,3.18,131.0,1.48,12:00,2011-01-23
1018.0,92.49,-8.0,0.0,0.0,998.5,67.9,1.76,177.0,1.48,15:00,2011-01-23
1017.0,64.44,2.0,260.0,2.06,997.97,84.3,-1.59,260.0,1.55,18:00,2011-01-23
1018.0,79.6,-4.0,0.0,0.0,999.76,77.7,-2.16,340.0,1.2,21:00,2011-01-23
1018.0,92.62,-6.0,0.0,0.0,999.5,71.0,-1.87,284.0,1.76,00:00,2011-01-24
1018.0,85.83,-5.0,0.0,0.0,999.08,69.8,-2.46,344.0,1.08,03:00,2011-01-24
1017.0,100.0,-7.0,0.0,0.0,998.23,70.1,-2.95,313.0,0.69,06:00,2011-01-24
1017.0,100.0,-7.0,0.0,0.0,999.31,53.3,1.35,32.0,1.12,09:00,2011-01-24
1017.0,48.36,5.0,230.0,2.06,997.17,44.3,5.21,200.0,1.95,12:00,2011-01-24
1015.0,42.12,7.0,260.0,2.06,997.05,59.0,3.06,161.0,1.26,15:00,2011-01-24
1015.0,56.47,6.0,240.0,3.09,996.73,69.2,-0.25,135.0,2.01,18:00,2011-01-24
1015.0,56.47,6.0,240.0,3.09,998.61,69.5,-0.35,29.0,3.41,21:00,2011-01-24
1015.0,56.47,6.0,240.0,3.09,998.92,76.5,-1.22,41.0,2.96,00:00,2011-01-25
1017.0,92.74,-4.0,360.0,2.06,999.14,74.8,-1.85,32.0,1.96,03:00,2011-01-25
1017.0,92.68,-5.0,0.0,0.0,998.37,72.6,-2.15,20.0,1.51,06:00,2011-01-25
1017.0,92.8,-3.0,0.0,0.0,997.52,57.5,1.25,150.0,0.83,09:00,2011-01-25
1017.0,86.48,1.0,0.0,0.0,996.43,55.6,3.42,171.0,2.07,12:00,2011-01-25
1017.0,86.48,1.0,0.0,0.0,994.37,67.0,2.04,166.0,2.27,15:00,2011-01-25
1017.0,86.48,1.0,0.0,0.0,993.37,76.8,-2.07,202.0,1.02,18:00,2011-01-25
1012.0,92.74,-4.0,0.0,0.0,993.35,76.3,-2.04,35.0,0.47,21:00,2011-01-25
1011.0,100.0,-6.0,0.0,0.0,991.95,77.3,-1.91,305.0,1.39,00:00,2011-01-26
1011.0,100.0,-6.0,0.0,0.0,990.81,73.8,-1.85,16.0,1.41,03:00,2011-01-26
1011.0,100.0,-6.0,0.0,0.0,989.36,72.4,-2.05,356.0,1.5,06:00,2011-01-26
1008.0,92.85,-2.0,0.0,0.0,989.87,57.5,1.65,36.0,1.83,09:00,2011-01-26
1008.0,69.66,3.0,170.0,2.06,989.04,53.7,4.55,161.0,1.48,12:00,2011-01-26
1007.0,65.14,5.0,190.0,2.57,988.26,70.9,2.82,57.0,1.21,15:00,2011-01-26
1007.0,74.97,3.0,190.0,2.06,988.8,90.5,-0.73,74.0,0.8,18:00,2011-01-26
1007.0,74.97,3.0,190.0,2.06,990.81,87.7,0.09,17.0,3.18,21:00,2011-01-26
1007.0,74.97,3.0,190.0,2.06,991.54,86.0,0.1,5.0,1.79,00:00,2011-01-27
1007.0,74.97,3.0,190.0,2.06,992.06,82.5,0.25,19.0,2.5,03:00,2011-01-27
1007.0,74.97,3.0,190.0,2.06,991.94,83.4,-0.17,5.0,1.32,06:00,2011-01-27
1012.0,100.0,1.0,0.0,0.0,993.05,71.3,2.41,56.0,0.55,09:00,2011-01-27
1013.0,80.78,4.0,0.0,0.0,993.11,69.9,4.45,116.0,1.15,12:00,2011-01-27
1013.0,80.78,4.0,0.0,0.0,992.09,87.9,2.53,291.0,0.28,15:00,2011-01-27
1011.0,86.59,2.0,0.0,0.0,992.31,93.9,-1.51,257.0,0.29,18:00,2011-01-27
1013.0,100.0,-2.0,0.0,0.0,992.36,91.1,-0.06,17.0,2.43,21:00,2011-01-27
1013.0,93.02,1.0,10.0,2.06,994.43,91.4,0.45,357.0,3.15,00:00,2011-01-28
1014.0,93.08,2.0,10.0,2.06,994.41,88.1,-0.05,349.0,3.66,03:00,2011-01-28
1014.0,93.02,1.0,0.0,0.0,995.05,86.9,0.35,36.0,1.16,06:00,2011-01-28
1016.0,93.02,1.0,0.0,0.0,996.2,78.6,2.75,22.0,2.04,09:00,2011-01-28
1017.0,80.78,4.0,0.0,0.0,997.29,73.2,5.31,87.0,1.34,12:00,2011-01-28
1017.0,80.78,4.0,0.0,0.0,996.2,84.2,3.98,71.0,1.18,15:00,2011-01-28
1016.0,70.07,5.0,240.0,2.06,996.96,94.0,0.37,344.0,0.36,18:00,2011-01-28
1016.0,70.07,5.0,240.0,2.06,997.42,89.7,1.53,24.0,2.28,21:00,2011-01-28
1018.0,93.02,1.0,0.0,0.0,999.04,94.3,-0.21,109.0,1.37,00:00,2011-01-29
1019.0,100.0,1.0,0.0,0.0,998.7,93.6,0.38,66.0,2.67,03:00,2011-01-29
1019.0,74.61,1.0,130.0,3.09,999.39,94.8,-0.6,73.0,2.49,06:00,2011-01-29
1019.0,74.61,1.0,130.0,3.09,999.11,78.6,1.45,61.0,2.59,09:00,2011-01-29
1019.0,74.61,1.0,130.0,3.09,999.27,64.5,3.68,80.0,2.29,12:00,2011-01-29
1019.0,74.61,1.0,130.0,3.09,996.63,71.2,3.45,68.0,2.43,15:00,2011-01-29
1019.0,74.61,1.0,130.0,3.09,997.61,87.8,-0.24,89.0,0.69,18:00,2011-01-29
1017.0,69.23,1.0,0.0,0.0,996.53,81.4,0.74,66.0,1.97,21:00,2011-01-29
1017.0,74.61,1.0,360.0,3.09,997.63,88.7,0.54,51.0,1.61,00:00,2011-01-30
1015.0,74.61,1.0,0.0,0.0,996.42,87.5,0.35,10.0,2.44,03:00,2011-01-30
1015.0,74.61,1.0,0.0,0.0,995.7,90.2,0.15,11.0,0.9,06:00,2011-01-30
1015.0,74.61,1.0,0.0,0.0,996.06,90.7,1.15,22.0,2.12,09:00,2011-01-30
1015.0,74.61,1.0,0.0,0.0,995.92,96.3,1.65,38.0,1.08,12:00,2011-01-30
1015.0,74.61,1.0,0.0,0.0,995.53,97.4,1.55,21.0,1.5,15:00,2011-01-30
1015.0,100.0,1.0,220.0,2.06,996.62,93.3,0.51,261.0,0.52,18:00,2011-01-30
1016.0,100.0,1.0,280.0,2.06,997.01,91.8,0.91,335.0,2.34,21:00,2011-01-30
1017.0,100.0,1.0,0.0,0.0,997.7,85.8,1.04,332.0,1.4,00:00,2011-01-31
1017.0,100.0,1.0,0.0,0.0,997.51,82.2,1.15,315.0,1.46,03:00,2011-01-31
1017.0,100.0,1.0,0.0,0.0,997.72,83.2,0.65,356.0,0.53,06:00,2011-01-31
1018.0,100.0,1.0,0.0,0.0,998.68,73.0,4.12,338.0,1.28,09:00,2011-01-31
1018.0,100.0,1.0,0.0,0.0,999.23,71.5,5.55,169.0,1.31,12:00,2011-01-31
1019.0,86.99,6.0,230.0,2.57,998.83,79.4,5.98,323.0,0.72,15:00,2011-01-31
1019.0,86.99,6.0,230.0,2.57,1000.02,89.5,1.32,5.0,0.33,18:00,2011-01-31
1021.0,100.0,0.0,0.0,0.0,1000.34,83.5,1.43,9.0,2.08,21:00,2011-01-31
1021.0,100.0,-1.0,0.0,0.0,1001.4,89.4,0.37,110.0,0.88,00:00,2011-02-01
1021.0,100.0,-3.0,0.0,0.0,1001.39,89.6,0.39,19.0,0.92,03:00,2011-02-01
1022.0,100.0,-2.0,0.0,0.0,1001.67,89.8,-0.02,55.0,0.79,06:00,2011-02-01
1023.0,100.0,-1.0,0.0,0.0,1001.72,68.1,4.19,109.0,0.24,09:00,2011-02-01
1023.0,100.0,3.0,0.0,0.0,1001.75,62.0,6.06,204.0,1.11,12:00,2011-02-01
1020.0,81.34,8.0,220.0,4.12,999.22,73.9,6.15,141.0,1.01,15:00,2011-02-01
1020.0,81.34,8.0,220.0,4.12,999.53,86.4,0.89,197.0,1.99,18:00,2011-02-01
1021.0,100.0,1.0,0.0,0.0,1000.69,88.1,0.52,25.0,1.53,21:00,2011-02-01
1021.0,100.0,1.0,0.0,0.0,1000.92,85.2,0.29,332.0,2.02,00:00,2011-02-02
1021.0,100.0,1.0,0.0,0.0,1000.55,80.7,-0.05,0.0,1.51,03:00,2011-02-02
1021.0,100.0,1.0,0.0,0.0,1000.57,79.8,-0.92,287.0,0.47,06:00,2011-02-02
1022.0,100.0,-3.0,0.0,0.0,1002.24,62.0,3.49,49.0,1.4,09:00,2011-02-02
1023.0,100.0,1.0,250.0,2.57,1002.33,60.6,7.15,78.0,0.58,12:00,2011-02-02
1023.0,100.0,1.0,250.0,2.57,1001.83,75.5,6.14,177.0,0.28,15:00,2011-02-02
1023.0,100.0,1.0,250.0,2.57,1002.03,89.6,0.72,216.0,0.82,18:00,2011-02-02
