date,time,windDir,windSpeed,temp,dewPoint,pressure
2011-01-14,15:00,270,8,16,5,1023
2011-01-14,15:30,250,8,15,5,1023
2011-01-14,16:00,280,5,15,5,1024
2011-01-14,16:30,40,8,12,7,1024
2011-01-14,17:00,30,7,10,6,1024
2011-01-14,17:30,30,5,9,6,1025
2011-01-14,18:00,290,3,9,6,1025
2011-01-14,18:30,0,2,9,6,1025
2011-01-14,19:00,0,1,8,6,1026
2011-01-14,19:30,0,1,7,5,1026
2011-01-14,20:00,0,1,6,5,1026
2011-01-14,20:30,0,0,4,3,1027
2011-01-14,21:00,0,0,4,3,1027
2011-01-14,21:30,0,0,4,4,1027
2011-01-14,22:00,0,0,2,2,1027
2011-01-14,22:30,0,0,2,2,1028
2011-01-14,23:00,0,0,1,1,1028
2011-01-14,23:30,0,0,1,1,1028
2011-01-15,00:00,0,0,1,1,1028
2011-01-15,00:30,60,2,0,0,1028
2011-01-15,01:00,60,1,0,0,1028
2011-01-15,01:30,0,0,0,0,1028
2011-01-15,02:00,0,0,-1,-1,1027
2011-01-15,02:30,0,0,0,0,1027
2011-01-15,03:00,50,3,-1,-1,1027
2011-01-15,03:30,50,2,-1,-1,1027
2011-01-15,04:00,0,0,-1,-1,1027
2011-01-15,04:30,0,0,-1,-1,1027
2011-01-15,04:45,0,0,-1,-1,1027
2011-01-15,05:00,90,1,0,0,1027
2011-01-15,05:17,0,0,0,0,1027
2011-01-15,05:30,0,1,0,0,1027
2011-01-15,06:00,0,0,1,1,1028
2011-01-15,06:30,0,0,1,1,1027
2011-01-15,07:00,0,1,2,2,1028
2011-01-15,07:30,230,6,2,2,1028
2011-01-15,08:00,220,9,2,2,1028
2011-01-15,08:30,230,9,3,3,1028
2011-01-15,09:30,230,8,3,3,1028
2011-01-15,10:00,230,10,4,4,1028
2011-01-15,10:30,230,10,5,5,1028
2011-01-15,11:00,230,10,6,5,1028
2011-01-15,11:30,230,8,7,5,1027
2011-01-15,12:00,230,9,8,5,1027
2011-01-15,12:30,230,9,9,6,1026
2011-01-15,13:00,230,8,10,6,1026
2011-01-15,13:30,230,8,11,6,1026
2011-01-15,14:00,230,10,11,6,1026
2011-01-15,14:30,230,8,12,6,1026
